genome_id	group_id	model_id
GCF_000750555.1	set1IT004	GCF_000750555.1.gf.set1IT004.RAST1.mdl
GCF_000750555.1	set1IT003	GCF_000750555.1.gf.set1IT003.RAST1.mdl
GCF_000750555.1	set1IT024	GCF_000750555.1.gf.set1IT024.RAST1.mdl
GCF_000750555.1	set1IT027	GCF_000750555.1.gf.set1IT027.RAST1.mdl
GCF_000750555.1	set1IT026	GCF_000750555.1.gf.set1IT026.RAST1.mdl
GCF_000750555.1	set1IT028	GCF_000750555.1.gf.set1IT028.RAST1.mdl
GCF_000750555.1	set2IT006	GCF_000750555.1.gf.set2IT006.RAST1.mdl
GCF_000750555.1	set2IT007	GCF_000750555.1.gf.set2IT007.RAST1.mdl
GCF_000750555.1	set1IT009	GCF_000750555.1.gf.set1IT009.RAST1.mdl
GCF_000750555.1	set1IT008	GCF_000750555.1.gf.set1IT008.RAST1.mdl
GCF_000750555.1	set1IT072	GCF_000750555.1.gf.set1IT072.RAST1.mdl
GCF_000750555.1	set1IT040	GCF_000750555.1.gf.set1IT040.RAST1.mdl
GCF_000750555.1	set1IT074	GCF_000750555.1.gf.set1IT074.RAST1.mdl
GCF_000750555.1	set1IT089	GCF_000750555.1.gf.set1IT089.RAST1.mdl
GCF_000750555.1	set2IT010	GCF_000750555.1.gf.set2IT010.RAST1.mdl
GCF_000750555.1	set1IT087	GCF_000750555.1.gf.set1IT087.RAST1.mdl
GCF_000750555.1	set1IT086	GCF_000750555.1.gf.set1IT086.RAST1.mdl
GCF_000750555.1	set1IT085	GCF_000750555.1.gf.set1IT085.RAST1.mdl
GCF_000750555.1	set1IT084	GCF_000750555.1.gf.set1IT084.RAST1.mdl
GCF_000750555.1	set1IT083	GCF_000750555.1.gf.set1IT083.RAST1.mdl
GCF_000750555.1	set1IT082	GCF_000750555.1.gf.set1IT082.RAST1.mdl
GCF_000750555.1	set1IT081	GCF_000750555.1.gf.set1IT081.RAST1.mdl
GCF_000750555.1	set1IT080	GCF_000750555.1.gf.set1IT080.RAST1.mdl
GCF_000016065.1	set1H48	GCF_000016065.1.gf.set1H48.RAST1.mdl
GCF_000016065.1	set1H40	GCF_000016065.1.gf.set1H40.RAST1.mdl
GCF_000016065.1	set1H41	GCF_000016065.1.gf.set1H41.RAST1.mdl
GCF_000016065.1	set1H42	GCF_000016065.1.gf.set1H42.RAST1.mdl
GCF_000016065.1	set1H47	GCF_000016065.1.gf.set1H47.RAST1.mdl
GCF_000016065.1	set2IT018	GCF_000016065.1.gf.set2IT018.RAST1.mdl
GCF_000016065.1	set2IT013	GCF_000016065.1.gf.set2IT013.RAST1.mdl
GCF_000016065.1	set2IT012	GCF_000016065.1.gf.set2IT012.RAST1.mdl
GCF_000016065.1	set2IT015	GCF_000016065.1.gf.set2IT015.RAST1.mdl
GCF_000016065.1	set2IT017	GCF_000016065.1.gf.set2IT017.RAST1.mdl
GCF_000016065.1	set2IT016	GCF_000016065.1.gf.set2IT016.RAST1.mdl
GCF_000016065.1	set1H37	GCF_000016065.1.gf.set1H37.RAST1.mdl
GCF_000016065.1	set1H36	GCF_000016065.1.gf.set1H36.RAST1.mdl
GCF_000016065.1	set2IT020	GCF_000016065.1.gf.set2IT020.RAST1.mdl
GCF_000016065.1	set2IT021	GCF_000016065.1.gf.set2IT021.RAST1.mdl
GCF_000016065.1	set2IT008	GCF_000016065.1.gf.set2IT008.RAST1.mdl
GCF_000016065.1	set2IT024	GCF_000016065.1.gf.set2IT024.RAST1.mdl
GCF_000016065.1	set2IT025	GCF_000016065.1.gf.set2IT025.RAST1.mdl
GCF_000016065.1	set2IT003	GCF_000016065.1.gf.set2IT003.RAST1.mdl
GCF_000016065.1	set2IT006	GCF_000016065.1.gf.set2IT006.RAST1.mdl
GCF_000016065.1	set2IT004	GCF_000016065.1.gf.set2IT004.RAST1.mdl
GCF_000016065.1	set2IT005	GCF_000016065.1.gf.set2IT005.RAST1.mdl
GCF_000237365.1	set3IT068	GCF_000237365.1.gf.set3IT068.RAST1.mdl
GCF_000237365.1	set3IT049	GCF_000237365.1.gf.set3IT049.RAST1.mdl
GCF_000237365.1	set3IT072	GCF_000237365.1.gf.set3IT072.RAST1.mdl
GCF_000237365.1	set2IT017	GCF_000237365.1.gf.set2IT017.RAST1.mdl
GCF_000237365.1	set3IT069	GCF_000237365.1.gf.set3IT069.RAST1.mdl
GCF_000237365.1	set3IT079	GCF_000237365.1.gf.set3IT079.RAST1.mdl
GCF_000237365.1	set3IT067	GCF_000237365.1.gf.set3IT067.RAST1.mdl
GCF_000237365.1	set3IT065	GCF_000237365.1.gf.set3IT065.RAST1.mdl
GCF_000237365.1	set3IT064	GCF_000237365.1.gf.set3IT064.RAST1.mdl
GCF_000237365.1	set1IT072	GCF_000237365.1.gf.set1IT072.RAST1.mdl
GCF_000237365.1	set3IT062	GCF_000237365.1.gf.set3IT062.RAST1.mdl
GCF_000237365.1	set3IT061	GCF_000237365.1.gf.set3IT061.RAST1.mdl
GCF_000237365.1	set1IT071	GCF_000237365.1.gf.set1IT071.RAST1.mdl
GCF_000237365.1	set2IT019	GCF_000237365.1.gf.set2IT019.RAST1.mdl
GCF_000237365.1	set2IT018	GCF_000237365.1.gf.set2IT018.RAST1.mdl
GCF_000237365.1	set2IT011	GCF_000237365.1.gf.set2IT011.RAST1.mdl
GCF_000237365.1	set2IT010	GCF_000237365.1.gf.set2IT010.RAST1.mdl
GCF_000237365.1	set2IT035	GCF_000237365.1.gf.set2IT035.RAST1.mdl
GCF_000237365.1	set2IT034	GCF_000237365.1.gf.set2IT034.RAST1.mdl
GCF_000237365.1	set2IT033	GCF_000237365.1.gf.set2IT033.RAST1.mdl
GCF_000237365.1	set2IT014	GCF_000237365.1.gf.set2IT014.RAST1.mdl
GCF_000237365.1	set2IT031	GCF_000237365.1.gf.set2IT031.RAST1.mdl
GCF_000237365.1	set2IT016	GCF_000237365.1.gf.set2IT016.RAST1.mdl
GCF_000237365.1	set1IT070	GCF_000237365.1.gf.set1IT070.RAST1.mdl
GCF_000237365.1	set2IT020	GCF_000237365.1.gf.set2IT020.RAST1.mdl
GCF_000237365.1	set3IT058	GCF_000237365.1.gf.set3IT058.RAST1.mdl
GCF_000237365.1	set3IT059	GCF_000237365.1.gf.set3IT059.RAST1.mdl
GCF_000237365.1	set1IT069	GCF_000237365.1.gf.set1IT069.RAST1.mdl
GCF_000237365.1	set1IT068	GCF_000237365.1.gf.set1IT068.RAST1.mdl
GCF_000237365.1	set3IT076	GCF_000237365.1.gf.set3IT076.RAST1.mdl
GCF_000237365.1	set3IT077	GCF_000237365.1.gf.set3IT077.RAST1.mdl
GCF_000237365.1	set3IT052	GCF_000237365.1.gf.set3IT052.RAST1.mdl
GCF_000237365.1	set3IT053	GCF_000237365.1.gf.set3IT053.RAST1.mdl
GCF_000237365.1	set1IT067	GCF_000237365.1.gf.set1IT067.RAST1.mdl
GCF_000237365.1	set3IT051	GCF_000237365.1.gf.set3IT051.RAST1.mdl
GCF_000237365.1	set3IT056	GCF_000237365.1.gf.set3IT056.RAST1.mdl
GCF_000237365.1	set3IT057	GCF_000237365.1.gf.set3IT057.RAST1.mdl
GCF_000237365.1	set3IT054	GCF_000237365.1.gf.set3IT054.RAST1.mdl
GCF_000237365.1	set3IT055	GCF_000237365.1.gf.set3IT055.RAST1.mdl
GCF_000237365.1	set3IT050	GCF_000237365.1.gf.set3IT050.RAST1.mdl
GCF_000237365.1	set2IT021	GCF_000237365.1.gf.set2IT021.RAST1.mdl
GCF_000237365.1	set2IT008	GCF_000237365.1.gf.set2IT008.RAST1.mdl
GCF_000237365.1	set2IT009	GCF_000237365.1.gf.set2IT009.RAST1.mdl
GCF_000237365.1	set2IT025	GCF_000237365.1.gf.set2IT025.RAST1.mdl
GCF_000237365.1	set2IT026	GCF_000237365.1.gf.set2IT026.RAST1.mdl
GCF_000237365.1	set2IT027	GCF_000237365.1.gf.set2IT027.RAST1.mdl
GCF_000237365.1	set2IT002	GCF_000237365.1.gf.set2IT002.RAST1.mdl
GCF_000237365.1	set2IT003	GCF_000237365.1.gf.set2IT003.RAST1.mdl
GCF_000237365.1	set2IT001	GCF_000237365.1.gf.set2IT001.RAST1.mdl
GCF_000237365.1	set2IT006	GCF_000237365.1.gf.set2IT006.RAST1.mdl
GCF_000237365.1	set2IT007	GCF_000237365.1.gf.set2IT007.RAST1.mdl
GCF_000237365.1	set2IT004	GCF_000237365.1.gf.set2IT004.RAST1.mdl
GCF_000237365.1	set2IT005	GCF_000237365.1.gf.set2IT005.RAST1.mdl
GCF_000237365.1	set2IT028	GCF_000237365.1.gf.set2IT028.RAST1.mdl
GCF_000237365.1	set3IT073	GCF_000237365.1.gf.set3IT073.RAST1.mdl
GCF_000237365.1	set2IT029	GCF_000237365.1.gf.set2IT029.RAST1.mdl
GCF_000237365.1	set3IT074	GCF_000237365.1.gf.set3IT074.RAST1.mdl
GCF_000237365.1	set3IT082	GCF_000237365.1.gf.set3IT082.RAST1.mdl
GCF_000237365.1	set3IT081	GCF_000237365.1.gf.set3IT081.RAST1.mdl
GCF_000237365.1	set3IT063	GCF_000237365.1.gf.set3IT063.RAST1.mdl
GCF_000237365.1	set3IT083	GCF_000237365.1.gf.set3IT083.RAST1.mdl
GCF_000237365.1	set3IT075	GCF_000237365.1.gf.set3IT075.RAST1.mdl
GCF_000327065.1	set10H38	GCF_000327065.1.gf.set10H38.RAST1.mdl
GCF_000327065.1	set10H39	GCF_000327065.1.gf.set10H39.RAST1.mdl
GCF_000327065.1	set10H30	GCF_000327065.1.gf.set10H30.RAST1.mdl
GCF_000327065.1	set10H31	GCF_000327065.1.gf.set10H31.RAST1.mdl
GCF_000327065.1	set10H32	GCF_000327065.1.gf.set10H32.RAST1.mdl
GCF_000327065.1	set10H33	GCF_000327065.1.gf.set10H33.RAST1.mdl
GCF_000327065.1	set10H34	GCF_000327065.1.gf.set10H34.RAST1.mdl
GCF_000327065.1	set10H35	GCF_000327065.1.gf.set10H35.RAST1.mdl
GCF_000327065.1	set10H36	GCF_000327065.1.gf.set10H36.RAST1.mdl
GCF_000327065.1	set10H37	GCF_000327065.1.gf.set10H37.RAST1.mdl
GCF_000327065.1	set10H4	GCF_000327065.1.gf.set10H4.RAST1.mdl
GCF_000327065.1	set10H5	GCF_000327065.1.gf.set10H5.RAST1.mdl
GCF_000327065.1	set10H6	GCF_000327065.1.gf.set10H6.RAST1.mdl
GCF_000327065.1	set10H7	GCF_000327065.1.gf.set10H7.RAST1.mdl
GCF_000327065.1	set10H3	GCF_000327065.1.gf.set10H3.RAST1.mdl
GCF_000327065.1	set13H29	GCF_000327065.1.gf.set13H29.RAST1.mdl
GCF_000327065.1	set10H8	GCF_000327065.1.gf.set10H8.RAST1.mdl
GCF_000327065.1	set10H9	GCF_000327065.1.gf.set10H9.RAST1.mdl
GCF_000327065.1	set10H40	GCF_000327065.1.gf.set10H40.RAST1.mdl
GCF_000327065.1	set10H42	GCF_000327065.1.gf.set10H42.RAST1.mdl
GCF_000327065.1	set10H29	GCF_000327065.1.gf.set10H29.RAST1.mdl
GCF_000327065.1	set10H28	GCF_000327065.1.gf.set10H28.RAST1.mdl
GCF_000327065.1	set10H23	GCF_000327065.1.gf.set10H23.RAST1.mdl
GCF_000327065.1	set10H22	GCF_000327065.1.gf.set10H22.RAST1.mdl
GCF_000327065.1	set10H21	GCF_000327065.1.gf.set10H21.RAST1.mdl
GCF_000327065.1	set10H20	GCF_000327065.1.gf.set10H20.RAST1.mdl
GCF_000327065.1	set10H27	GCF_000327065.1.gf.set10H27.RAST1.mdl
GCF_000327065.1	set10H26	GCF_000327065.1.gf.set10H26.RAST1.mdl
GCF_000327065.1	set10H25	GCF_000327065.1.gf.set10H25.RAST1.mdl
GCF_000327065.1	set10H24	GCF_000327065.1.gf.set10H24.RAST1.mdl
GCF_000327065.1	set5H20	GCF_000327065.1.gf.set5H20.RAST1.mdl
GCF_000327065.1	set1H13	GCF_000327065.1.gf.set1H13.RAST1.mdl
GCF_000327065.1	set12H18	GCF_000327065.1.gf.set12H18.RAST1.mdl
GCF_000327065.1	set12H19	GCF_000327065.1.gf.set12H19.RAST1.mdl
GCF_000327065.1	set12H10	GCF_000327065.1.gf.set12H10.RAST1.mdl
GCF_000327065.1	set12H11	GCF_000327065.1.gf.set12H11.RAST1.mdl
GCF_000327065.1	set12H12	GCF_000327065.1.gf.set12H12.RAST1.mdl
GCF_000327065.1	set12H13	GCF_000327065.1.gf.set12H13.RAST1.mdl
GCF_000327065.1	set12H14	GCF_000327065.1.gf.set12H14.RAST1.mdl
GCF_000327065.1	set12H15	GCF_000327065.1.gf.set12H15.RAST1.mdl
GCF_000327065.1	set12H16	GCF_000327065.1.gf.set12H16.RAST1.mdl
GCF_000327065.1	set12H17	GCF_000327065.1.gf.set12H17.RAST1.mdl
GCF_000327065.1	set2H17	GCF_000327065.1.gf.set2H17.RAST1.mdl
GCF_000327065.1	set2H18	GCF_000327065.1.gf.set2H18.RAST1.mdl
GCF_000327065.1	set10H18	GCF_000327065.1.gf.set10H18.RAST1.mdl
GCF_000327065.1	set10H19	GCF_000327065.1.gf.set10H19.RAST1.mdl
GCF_000327065.1	set10H16	GCF_000327065.1.gf.set10H16.RAST1.mdl
GCF_000327065.1	set10H17	GCF_000327065.1.gf.set10H17.RAST1.mdl
GCF_000327065.1	set10H14	GCF_000327065.1.gf.set10H14.RAST1.mdl
GCF_000327065.1	set10H15	GCF_000327065.1.gf.set10H15.RAST1.mdl
GCF_000327065.1	set10H12	GCF_000327065.1.gf.set10H12.RAST1.mdl
GCF_000327065.1	set10H13	GCF_000327065.1.gf.set10H13.RAST1.mdl
GCF_000327065.1	set10H10	GCF_000327065.1.gf.set10H10.RAST1.mdl
GCF_000327065.1	set10H11	GCF_000327065.1.gf.set10H11.RAST1.mdl
GCF_000327065.1	set12H45	GCF_000327065.1.gf.set12H45.RAST1.mdl
GCF_000327065.1	set12H36	GCF_000327065.1.gf.set12H36.RAST1.mdl
GCF_000327065.1	set3H13	GCF_000327065.1.gf.set3H13.RAST1.mdl
GCF_000327065.1	set13H8	GCF_000327065.1.gf.set13H8.RAST1.mdl
GCF_000327065.1	set13H7	GCF_000327065.1.gf.set13H7.RAST1.mdl
GCF_000327065.1	set13H6	GCF_000327065.1.gf.set13H6.RAST1.mdl
GCF_000327065.1	set13H5	GCF_000327065.1.gf.set13H5.RAST1.mdl
GCF_000327065.1	set13H4	GCF_000327065.1.gf.set13H4.RAST1.mdl
GCF_000327065.1	set13H3	GCF_000327065.1.gf.set13H3.RAST1.mdl
GCF_000327065.1	set13H2	GCF_000327065.1.gf.set13H2.RAST1.mdl
GCF_000327065.1	set13H1	GCF_000327065.1.gf.set13H1.RAST1.mdl
GCF_000327065.1	set13H30	GCF_000327065.1.gf.set13H30.RAST1.mdl
GCF_000327065.1	set1H25	GCF_000327065.1.gf.set1H25.RAST1.mdl
GCF_000327065.1	set12H21	GCF_000327065.1.gf.set12H21.RAST1.mdl
GCF_000327065.1	set12H20	GCF_000327065.1.gf.set12H20.RAST1.mdl
GCF_000327065.1	set12H23	GCF_000327065.1.gf.set12H23.RAST1.mdl
GCF_000327065.1	set12H22	GCF_000327065.1.gf.set12H22.RAST1.mdl
GCF_000327065.1	set12H24	GCF_000327065.1.gf.set12H24.RAST1.mdl
GCF_000327065.1	set12H27	GCF_000327065.1.gf.set12H27.RAST1.mdl
GCF_000327065.1	set12H28	GCF_000327065.1.gf.set12H28.RAST1.mdl
GCF_000327065.1	set2H3	GCF_000327065.1.gf.set2H3.RAST1.mdl
GCF_000327065.1	set2H48	GCF_000327065.1.gf.set2H48.RAST1.mdl
GCF_000327065.1	set2H27	GCF_000327065.1.gf.set2H27.RAST1.mdl
GCF_000327065.1	set2H25	GCF_000327065.1.gf.set2H25.RAST1.mdl
GCF_000327065.1	set2H23	GCF_000327065.1.gf.set2H23.RAST1.mdl
GCF_000327065.1	set2H22	GCF_000327065.1.gf.set2H22.RAST1.mdl
GCF_000327065.1	set2H21	GCF_000327065.1.gf.set2H21.RAST1.mdl
GCF_000327065.1	set2H20	GCF_000327065.1.gf.set2H20.RAST1.mdl
GCF_000327065.1	set13H13	GCF_000327065.1.gf.set13H13.RAST1.mdl
GCF_000327065.1	set13H12	GCF_000327065.1.gf.set13H12.RAST1.mdl
GCF_000327065.1	set13H11	GCF_000327065.1.gf.set13H11.RAST1.mdl
GCF_000327065.1	set13H17	GCF_000327065.1.gf.set13H17.RAST1.mdl
GCF_000327065.1	set13H14	GCF_000327065.1.gf.set13H14.RAST1.mdl
GCF_000327065.1	set13H18	GCF_000327065.1.gf.set13H18.RAST1.mdl
GCF_000327065.1	set12H6	GCF_000327065.1.gf.set12H6.RAST1.mdl
GCF_000327065.1	set12H7	GCF_000327065.1.gf.set12H7.RAST1.mdl
GCF_000327065.1	set12H4	GCF_000327065.1.gf.set12H4.RAST1.mdl
GCF_000327065.1	set12H5	GCF_000327065.1.gf.set12H5.RAST1.mdl
GCF_000327065.1	set12H3	GCF_000327065.1.gf.set12H3.RAST1.mdl
GCF_000327065.1	set12H8	GCF_000327065.1.gf.set12H8.RAST1.mdl
GCF_000327065.1	set12H9	GCF_000327065.1.gf.set12H9.RAST1.mdl
GCF_000327065.1	set2H39	GCF_000327065.1.gf.set2H39.RAST1.mdl
GCF_000327065.1	set2H35	GCF_000327065.1.gf.set2H35.RAST1.mdl
GCF_000327065.1	set2H36	GCF_000327065.1.gf.set2H36.RAST1.mdl
GCF_000327065.1	set2H30	GCF_000327065.1.gf.set2H30.RAST1.mdl
GCF_000327065.1	set2H32	GCF_000327065.1.gf.set2H32.RAST1.mdl
GCF_000327065.1	set2H33	GCF_000327065.1.gf.set2H33.RAST1.mdl
GCF_000327065.1	set13H26	GCF_000327065.1.gf.set13H26.RAST1.mdl
GCF_000327065.1	set12H46	GCF_000327065.1.gf.set12H46.RAST1.mdl
GCF_000327065.1	set5H19	GCF_000327065.1.gf.set5H19.RAST1.mdl
GCF_000327065.1	set13H25	GCF_000327065.1.gf.set13H25.RAST1.mdl
GCF_000327065.1	set13H22	GCF_000327065.1.gf.set13H22.RAST1.mdl
GCF_000327065.1	set13H23	GCF_000327065.1.gf.set13H23.RAST1.mdl
GCF_000327065.1	set12H41	GCF_000327065.1.gf.set12H41.RAST1.mdl
GCF_000327065.1	set13H21	GCF_000327065.1.gf.set13H21.RAST1.mdl
GCF_000327065.1	set13H28	GCF_000327065.1.gf.set13H28.RAST1.mdl
GCF_000327065.1	set12H48	GCF_000327065.1.gf.set12H48.RAST1.mdl
GCF_000327065.1	set12H47	GCF_000327065.1.gf.set12H47.RAST1.mdl
GCF_000327065.1	set13H27	GCF_000327065.1.gf.set13H27.RAST1.mdl
GCF_000327065.1	set13H24	GCF_000327065.1.gf.set13H24.RAST1.mdl
GCF_000327065.1	set13H38	GCF_000327065.1.gf.set13H38.RAST1.mdl
GCF_000327065.1	set12H44	GCF_000327065.1.gf.set12H44.RAST1.mdl
GCF_000327065.1	set13H31	GCF_000327065.1.gf.set13H31.RAST1.mdl
GCF_000327065.1	set12H43	GCF_000327065.1.gf.set12H43.RAST1.mdl
GCF_000327065.1	set13H32	GCF_000327065.1.gf.set13H32.RAST1.mdl
GCF_000327065.1	set12H42	GCF_000327065.1.gf.set12H42.RAST1.mdl
GCF_000020125.1	set2IT072	GCF_000020125.1.gf.set2IT072.RAST1.mdl
GCF_000020125.1	set3IT068	GCF_000020125.1.gf.set3IT068.RAST1.mdl
GCF_000020125.1	set1IT018	GCF_000020125.1.gf.set1IT018.RAST1.mdl
GCF_000020125.1	set1IT019	GCF_000020125.1.gf.set1IT019.RAST1.mdl
GCF_000020125.1	set1IT012	GCF_000020125.1.gf.set1IT012.RAST1.mdl
GCF_000020125.1	set1IT011	GCF_000020125.1.gf.set1IT011.RAST1.mdl
GCF_000020125.1	set1IT010	GCF_000020125.1.gf.set1IT010.RAST1.mdl
GCF_000020125.1	set8IT034	GCF_000020125.1.gf.set8IT034.RAST1.mdl
GCF_000020125.1	set2IT071	GCF_000020125.1.gf.set2IT071.RAST1.mdl
GCF_000020125.1	set2IT070	GCF_000020125.1.gf.set2IT070.RAST1.mdl
GCF_000020125.1	set1IT014	GCF_000020125.1.gf.set1IT014.RAST1.mdl
GCF_000020125.1	set2IT076	GCF_000020125.1.gf.set2IT076.RAST1.mdl
GCF_000020125.1	set1IT016	GCF_000020125.1.gf.set1IT016.RAST1.mdl
GCF_000020125.1	set2IT074	GCF_000020125.1.gf.set2IT074.RAST1.mdl
GCF_000020125.1	set1IT013	GCF_000020125.1.gf.set1IT013.RAST1.mdl
GCF_000020125.1	set3IT063	GCF_000020125.1.gf.set3IT063.RAST1.mdl
GCF_000020125.1	set1IT015	GCF_000020125.1.gf.set1IT015.RAST1.mdl
GCF_000020125.1	set6IT053	GCF_000020125.1.gf.set6IT053.RAST1.mdl
GCF_000020125.1	set6IT055	GCF_000020125.1.gf.set6IT055.RAST1.mdl
GCF_000020125.1	set6IT054	GCF_000020125.1.gf.set6IT054.RAST1.mdl
GCF_000020125.1	set6IT057	GCF_000020125.1.gf.set6IT057.RAST1.mdl
GCF_000020125.1	set6IT056	GCF_000020125.1.gf.set6IT056.RAST1.mdl
GCF_000020125.1	set6IT058	GCF_000020125.1.gf.set6IT058.RAST1.mdl
GCF_000020125.1	set1IT017	GCF_000020125.1.gf.set1IT017.RAST1.mdl
GCF_000020125.1	set1IT021	GCF_000020125.1.gf.set1IT021.RAST1.mdl
GCF_000020125.1	set1IT027	GCF_000020125.1.gf.set1IT027.RAST1.mdl
GCF_000020125.1	set1IT006	GCF_000020125.1.gf.set1IT006.RAST1.mdl
GCF_000020125.1	set3IT064	GCF_000020125.1.gf.set3IT064.RAST1.mdl
GCF_000020125.1	set3IT062	GCF_000020125.1.gf.set3IT062.RAST1.mdl
GCF_000020125.1	set1IT023	GCF_000020125.1.gf.set1IT023.RAST1.mdl
GCF_000020125.1	set3IT070	GCF_000020125.1.gf.set3IT070.RAST1.mdl
GCF_000020125.1	set3IT058	GCF_000020125.1.gf.set3IT058.RAST1.mdl
GCF_000020125.1	set1IT022	GCF_000020125.1.gf.set1IT022.RAST1.mdl
GCF_000020125.1	set3IT066	GCF_000020125.1.gf.set3IT066.RAST1.mdl
GCF_000020125.1	set3IT075	GCF_000020125.1.gf.set3IT075.RAST1.mdl
GCF_000020125.1	set3IT077	GCF_000020125.1.gf.set3IT077.RAST1.mdl
GCF_000020125.1	set3IT078	GCF_000020125.1.gf.set3IT078.RAST1.mdl
GCF_000020125.1	set1IT003	GCF_000020125.1.gf.set1IT003.RAST1.mdl
GCF_000020125.1	set8IT025	GCF_000020125.1.gf.set8IT025.RAST1.mdl
GCF_000020125.1	set3IT056	GCF_000020125.1.gf.set3IT056.RAST1.mdl
GCF_000020125.1	set1IT024	GCF_000020125.1.gf.set1IT024.RAST1.mdl
GCF_000020125.1	set1IT007	GCF_000020125.1.gf.set1IT007.RAST1.mdl
GCF_000020125.1	set1IT020	GCF_000020125.1.gf.set1IT020.RAST1.mdl
GCF_000020125.1	set1IT005	GCF_000020125.1.gf.set1IT005.RAST1.mdl
GCF_000020125.1	set1IT004	GCF_000020125.1.gf.set1IT004.RAST1.mdl
GCF_000020125.1	set1IT025	GCF_000020125.1.gf.set1IT025.RAST1.mdl
GCF_000020125.1	set1IT002	GCF_000020125.1.gf.set1IT002.RAST1.mdl
GCF_000020125.1	set1IT001	GCF_000020125.1.gf.set1IT001.RAST1.mdl
GCF_000020125.1	set1IT026	GCF_000020125.1.gf.set1IT026.RAST1.mdl
GCF_000020125.1	set1IT029	GCF_000020125.1.gf.set1IT029.RAST1.mdl
GCF_000020125.1	set1IT028	GCF_000020125.1.gf.set1IT028.RAST1.mdl
GCF_000020125.1	set3IT061	GCF_000020125.1.gf.set3IT061.RAST1.mdl
GCF_000020125.1	set1IT009	GCF_000020125.1.gf.set1IT009.RAST1.mdl
GCF_000020125.1	set1IT008	GCF_000020125.1.gf.set1IT008.RAST1.mdl
GCF_000020125.1	set3IT065	GCF_000020125.1.gf.set3IT065.RAST1.mdl
GCF_000020125.1	set3IT059	GCF_000020125.1.gf.set3IT059.RAST1.mdl
GCF_000020125.1	set3IT074	GCF_000020125.1.gf.set3IT074.RAST1.mdl
GCF_000020125.1	set2IT073	GCF_000020125.1.gf.set2IT073.RAST1.mdl
GCF_000698265.1	set3IT005	GCF_000698265.1.gf.set3IT005.RAST1.mdl
GCF_000698265.1	set3IT007	GCF_000698265.1.gf.set3IT007.RAST1.mdl
GCF_000698265.1	set3IT006	GCF_000698265.1.gf.set3IT006.RAST1.mdl
GCF_000698265.1	set3IT001	GCF_000698265.1.gf.set3IT001.RAST1.mdl
GCF_000698265.1	set3IT003	GCF_000698265.1.gf.set3IT003.RAST1.mdl
GCF_000698265.1	set3IT002	GCF_000698265.1.gf.set3IT002.RAST1.mdl
GCF_000698265.1	set3IT009	GCF_000698265.1.gf.set3IT009.RAST1.mdl
GCF_000698265.1	set3IT008	GCF_000698265.1.gf.set3IT008.RAST1.mdl
GCF_000698265.1	set2IT055	GCF_000698265.1.gf.set2IT055.RAST1.mdl
GCF_000698265.1	set2IT054	GCF_000698265.1.gf.set2IT054.RAST1.mdl
GCF_000698265.1	set2IT057	GCF_000698265.1.gf.set2IT057.RAST1.mdl
GCF_000698265.1	set2IT056	GCF_000698265.1.gf.set2IT056.RAST1.mdl
GCF_000698265.1	set2IT051	GCF_000698265.1.gf.set2IT051.RAST1.mdl
GCF_000698265.1	set2IT050	GCF_000698265.1.gf.set2IT050.RAST1.mdl
GCF_000698265.1	set2IT053	GCF_000698265.1.gf.set2IT053.RAST1.mdl
GCF_000698265.1	set2IT052	GCF_000698265.1.gf.set2IT052.RAST1.mdl
GCF_000698265.1	set2IT059	GCF_000698265.1.gf.set2IT059.RAST1.mdl
GCF_000698265.1	set2IT058	GCF_000698265.1.gf.set2IT058.RAST1.mdl
GCF_000698265.1	set6IT094	GCF_000698265.1.gf.set6IT094.RAST1.mdl
GCF_000698265.1	set6IT093	GCF_000698265.1.gf.set6IT093.RAST1.mdl
GCF_000698265.1	set6IT092	GCF_000698265.1.gf.set6IT092.RAST1.mdl
GCF_000698265.1	set1IT043	GCF_000698265.1.gf.set1IT043.RAST1.mdl
GCF_000698265.1	set1IT042	GCF_000698265.1.gf.set1IT042.RAST1.mdl
GCF_000698265.1	set3IT014	GCF_000698265.1.gf.set3IT014.RAST1.mdl
GCF_000698265.1	set3IT015	GCF_000698265.1.gf.set3IT015.RAST1.mdl
GCF_000698265.1	set3IT012	GCF_000698265.1.gf.set3IT012.RAST1.mdl
GCF_000698265.1	set3IT010	GCF_000698265.1.gf.set3IT010.RAST1.mdl
GCF_000698265.1	set1IT044	GCF_000698265.1.gf.set1IT044.RAST1.mdl
GCF_000698265.1	set3IT018	GCF_000698265.1.gf.set3IT018.RAST1.mdl
GCF_000698265.1	set3IT019	GCF_000698265.1.gf.set3IT019.RAST1.mdl
GCF_000698265.1	set8IT005	GCF_000698265.1.gf.set8IT005.RAST1.mdl
GCF_000698265.1	set1IT041	GCF_000698265.1.gf.set1IT041.RAST1.mdl
GCF_000698265.1	set2IT049	GCF_000698265.1.gf.set2IT049.RAST1.mdl
GCF_000698265.1	set1IT040	GCF_000698265.1.gf.set1IT040.RAST1.mdl
GCF_000698265.1	set3IT029	GCF_000698265.1.gf.set3IT029.RAST1.mdl
GCF_000698265.1	set3IT028	GCF_000698265.1.gf.set3IT028.RAST1.mdl
GCF_000698265.1	set3IT023	GCF_000698265.1.gf.set3IT023.RAST1.mdl
GCF_000698265.1	set3IT021	GCF_000698265.1.gf.set3IT021.RAST1.mdl
